,model_name,provider,calibration_method,train_class_id,train_class_name,train_class_name_clean,test_class_id,test_class_name,test_class_name_clean,test_class_domain,slug,accuracy,precision,recall,f1,brier_score,sm_ece,binned_ece
236,ViT-B-16-SigLIP,webli,siglip,18,schoolhouse,schoolhouse,3,bridge,bridge,xfer,eval--03--bridge--xfer--18--schoolhouse--indomain,0.8370073480293921,0.6801764543700027,0.9762564305500594,0.8017549561260968,0.13065268603233202,0.16665198045206595,0.17497015235047733
237,ViT-B-16-SigLIP,webli,sigmoid,19,viaduct,viaduct,3,bridge,bridge,xfer,eval--03--bridge--xfer--19--viaduct--indomain,0.9016700066800267,0.890877346137058,0.8076770874554808,0.8472395184723952,0.07418160879434228,0.051651750075195936,0.0516961185513748
238,ViT-B-16-SigLIP,webli,isotonic,19,viaduct,viaduct,3,bridge,bridge,xfer,eval--03--bridge--xfer--19--viaduct--indomain,0.9062124248496994,0.8810020876826722,0.8349821923229126,0.8573750507923609,0.07443747307847215,0.05505904721821883,0.05573759448615636
239,ViT-B-16-SigLIP,webli,siglip,19,viaduct,viaduct,3,bridge,bridge,xfer,eval--03--bridge--xfer--19--viaduct--indomain,0.8370073480293921,0.6801764543700027,0.9762564305500594,0.8017549561260968,0.13065268603233202,0.16665198045206595,0.17497015235047733
240,ViT-B-16-SigLIP,webli,sigmoid,0,airfield,airfield,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--00--airfield--indomain,0.7767952840300107,0.753700414446418,0.5045580657946889,0.6044634377967711,0.1742308123217425,0.1300362984607247,0.14202529667105418
241,ViT-B-16-SigLIP,webli,isotonic,0,airfield,airfield,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--00--airfield--indomain,0.7797427652733119,0.7495741056218058,0.5231866825208086,0.6162464985994398,0.17847579874308506,0.14148577277166668,0.1498359870252695
242,ViT-B-16-SigLIP,webli,siglip,0,airfield,airfield,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--00--airfield--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
243,ViT-B-16-SigLIP,webli,sigmoid,1,stadium-baseball,baseball stadium,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--01--stadium-baseball--indomain,0.7915326902465166,0.7237390097177233,0.6198969480776853,0.667805294619983,0.15867381802667252,0.09026501670389271,0.09209269796133558
244,ViT-B-16-SigLIP,webli,isotonic,1,stadium-baseball,baseball stadium,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--01--stadium-baseball--indomain,0.7860396570203644,0.6745852187028658,0.7090764962346413,0.6914009661835748,0.16974623990710272,0.12272489067739403,0.12767919553597262
245,ViT-B-16-SigLIP,webli,siglip,1,stadium-baseball,baseball stadium,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--01--stadium-baseball--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
246,ViT-B-16-SigLIP,webli,sigmoid,2,beach,beach,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--02--beach--indomain,0.7683547695605574,0.7671601615074024,0.4518430439952438,0.5687203791469194,0.18231198321660122,0.14398654631732682,0.1555723099704482
247,ViT-B-16-SigLIP,webli,isotonic,2,beach,beach,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--02--beach--indomain,0.7667470525187567,0.7741935483870968,0.43757431629013077,0.5591288933907318,0.18303130304599824,0.14668926710100538,0.15840207312755136
248,ViT-B-16-SigLIP,webli,siglip,2,beach,beach,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--02--beach--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
249,ViT-B-16-SigLIP,webli,sigmoid,3,bridge,bridge,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--03--bridge--indomain,0.7395498392282959,0.8076514346439958,0.30122869599682917,0.4387990762124711,0.2060449367003644,0.18407257210731387,0.20113497623963478
250,ViT-B-16-SigLIP,webli,isotonic,3,bridge,bridge,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--03--bridge--indomain,0.7469185423365488,0.8013307984790875,0.3341260404280618,0.47160839160839163,0.20128192961579386,0.16521391525292567,0.19063777082769137
251,ViT-B-16-SigLIP,webli,siglip,3,bridge,bridge,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--03--bridge--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
252,ViT-B-16-SigLIP,webli,sigmoid,4,church-outdoor,outdoor church,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--04--church-outdoor--indomain,0.789924973204716,0.7332681973619931,0.5949266745937376,0.6568927789934355,0.14972388956889865,0.025090426202841024,0.026883740754364335
253,ViT-B-16-SigLIP,webli,isotonic,4,church-outdoor,outdoor church,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--04--church-outdoor--indomain,0.792470525187567,0.7079419299743809,0.6571541815299247,0.6816032887975334,0.148374032873681,0.01697576801979561,0.016563090719736807
254,ViT-B-16-SigLIP,webli,siglip,4,church-outdoor,outdoor church,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--04--church-outdoor--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
255,ViT-B-16-SigLIP,webli,sigmoid,5,desert-sand,sand desert,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--05--desert-sand--indomain,0.7869774919614148,0.740340030911901,0.5695600475624257,0.6438172043010753,0.16339486734854897,0.10852401732605738,0.11235287045592118
256,ViT-B-16-SigLIP,webli,isotonic,5,desert-sand,sand desert,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--05--desert-sand--indomain,0.7903269024651661,0.7128888888888889,0.6357510899722553,0.6721139744395558,0.1628905994934614,0.09857037684771897,0.10564999782452318
257,ViT-B-16-SigLIP,webli,siglip,5,desert-sand,sand desert,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--05--desert-sand--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
258,ViT-B-16-SigLIP,webli,sigmoid,6,farm,farm,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--06--farm--indomain,0.7584405144694534,0.7786377708978328,0.3987316686484344,0.527391874180865,0.1759368107594844,0.13569921112341907,0.14462972690336895
259,ViT-B-16-SigLIP,webli,isotonic,6,farm,farm,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--06--farm--indomain,0.7678188638799571,0.7672530446549392,0.44946492271105826,0.5668582854286428,0.1750937415234971,0.13107319987525834,0.13974598001517918
260,ViT-B-16-SigLIP,webli,siglip,6,farm,farm,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--06--farm--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
261,ViT-B-16-SigLIP,webli,sigmoid,7,forest-broadleaf,broadleaf forest,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--07--forest-broadleaf--indomain,0.7658092175777064,0.7750177430801988,0.4328180737217598,0.555442522889115,0.17435899313691203,0.13208409852770797,0.140008157115283
262,ViT-B-16-SigLIP,webli,isotonic,7,forest-broadleaf,broadleaf forest,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--07--forest-broadleaf--indomain,0.7633976420150054,0.778104335047759,0.41973840665873957,0.5453141091658085,0.1770936725399515,0.13414775988883482,0.1425779165783771
263,ViT-B-16-SigLIP,webli,siglip,7,forest-broadleaf,broadleaf forest,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--07--forest-broadleaf--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
264,ViT-B-16-SigLIP,webli,sigmoid,8,industrial_area,industrial area,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--08--industrial_area--indomain,0.772642015005359,0.7627226463104325,0.47522790328973447,0.5855921855921856,0.16370910242988407,0.10539969636141247,0.11005758009121668
265,ViT-B-16-SigLIP,webli,isotonic,8,industrial_area,industrial area,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--08--industrial_area--indomain,0.7766613076098606,0.7590799031476998,0.49702734839476814,0.6007185628742515,0.1642268865496456,0.10522038863956813,0.11079365597580662
266,ViT-B-16-SigLIP,webli,siglip,8,industrial_area,industrial area,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--08--industrial_area--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
267,ViT-B-16-SigLIP,webli,sigmoid,9,field-cultivated,cultivated field,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--09--field-cultivated--indomain,0.7644694533762058,0.7765726681127982,0.42568370986920334,0.5499231950844854,0.1719325160539743,0.12681537371576806,0.13415020457541044
268,ViT-B-16-SigLIP,webli,isotonic,9,field-cultivated,cultivated field,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--09--field-cultivated--indomain,0.7683547695605574,0.7671601615074024,0.4518430439952438,0.5687203791469194,0.17271796758788788,0.12531705553568126,0.13255854656016838
269,ViT-B-16-SigLIP,webli,siglip,9,field-cultivated,cultivated field,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--09--field-cultivated--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
270,ViT-B-16-SigLIP,webli,sigmoid,10,residential_neighborhood,residential neighborhood,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--10--residential_neighborhood--indomain,0.7927384780278671,0.7057335581787522,0.6634958382877527,0.6839632277834525,0.15308530991263275,0.05578786446459109,0.05695230145171171
271,ViT-B-16-SigLIP,webli,isotonic,10,residential_neighborhood,residential neighborhood,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--10--residential_neighborhood--indomain,0.7909967845659164,0.6961303462321792,0.6773682124455014,0.6866211329851346,0.15441987174682628,0.0615029869417418,0.06203704581084753
272,ViT-B-16-SigLIP,webli,siglip,10,residential_neighborhood,residential neighborhood,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--10--residential_neighborhood--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
273,ViT-B-16-SigLIP,webli,sigmoid,11,mountain,mountain,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--11--mountain--indomain,0.7655412647374062,0.7758743754461099,0.43083630598493855,0.5540265035677879,0.1822634906430936,0.14562728553091148,0.15566229995530226
274,ViT-B-16-SigLIP,webli,isotonic,11,mountain,mountain,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--11--mountain--indomain,0.7742497320471597,0.7625313283208021,0.4823622671422909,0.5909201262442341,0.181483042529981,0.1420704985938509,0.15341945399690193
275,ViT-B-16-SigLIP,webli,siglip,11,mountain,mountain,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--11--mountain--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
276,ViT-B-16-SigLIP,webli,sigmoid,12,park,park,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--12--park--indomain,0.7462486602357985,0.8003820439350525,0.3321442726912406,0.46946778711484594,0.1681741869985343,0.1041550410575979,0.10833985309951538
277,ViT-B-16-SigLIP,webli,isotonic,12,park,park,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--12--park--indomain,0.7479903536977492,0.7994402985074627,0.3396749900911613,0.47677329624478443,0.17197019276958697,0.08628273852067175,0.11030133149350418
278,ViT-B-16-SigLIP,webli,siglip,12,park,park,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--12--park--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
279,ViT-B-16-SigLIP,webli,sigmoid,13,parking_garage-outdoor,outdoor parking garage,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--13--parking_garage-outdoor--indomain,0.7892550911039657,0.6849688473520249,0.6971858898137139,0.6910233745825968,0.1525857416224231,0.0492623659319055,0.05017287608590498
280,ViT-B-16-SigLIP,webli,isotonic,13,parking_garage-outdoor,outdoor parking garage,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--13--parking_garage-outdoor--indomain,0.7852357984994641,0.6717699775952203,0.7130400317082838,0.6917900403768507,0.15317825378361896,0.05271016552091316,0.05471684312371044
281,ViT-B-16-SigLIP,webli,siglip,13,parking_garage-outdoor,outdoor parking garage,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--13--parking_garage-outdoor--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
282,ViT-B-16-SigLIP,webli,sigmoid,14,playground,playground,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--14--playground--indomain,0.7554930332261522,0.7823624595469255,0.3832738803012287,0.5144985368449055,0.19455706389484168,0.1620730273211028,0.17907072974158697
283,ViT-B-16-SigLIP,webli,isotonic,14,playground,playground,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--14--playground--indomain,0.7530814576634512,0.7901023890784983,0.3670233848592945,0.5012178619756428,0.1977914221771046,0.16878920543515755,0.1828330587522386
284,ViT-B-16-SigLIP,webli,siglip,14,playground,playground,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--14--playground--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
285,ViT-B-16-SigLIP,webli,sigmoid,15,pond,pond,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--15--pond--indomain,0.747454448017149,0.800376647834275,0.33690051525961157,0.47419804741980476,0.20320169486174608,0.17603939896049758,0.1952484176554457
286,ViT-B-16-SigLIP,webli,isotonic,15,pond,pond,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--15--pond--indomain,0.7537513397642015,0.7847049044056525,0.374157748711851,0.5067096081588836,0.20157538051371496,0.1592110952304177,0.1896444419463514
287,ViT-B-16-SigLIP,webli,siglip,15,pond,pond,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--15--pond--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
288,ViT-B-16-SigLIP,webli,sigmoid,16,train_station-platform,platform train station,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--16--train_station-platform--indomain,0.7628617363344051,0.7774502579218865,0.4181529924692826,0.5438144329896907,0.18897710926786665,0.15345976810544987,0.1679535506418097
289,ViT-B-16-SigLIP,webli,isotonic,16,train_station-platform,platform train station,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--16--train_station-platform--indomain,0.7789389067524116,0.7501432664756447,0.5188267934998019,0.6134020618556701,0.1907048824160512,0.14367214785068677,0.16364907180691862
290,ViT-B-16-SigLIP,webli,siglip,16,train_station-platform,platform train station,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--16--train_station-platform--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
291,ViT-B-16-SigLIP,webli,sigmoid,17,river,river,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--17--river--indomain,0.7483922829581994,0.7994428969359332,0.3412604042806183,0.47833333333333333,0.1879644428896755,0.159132955999039,0.17054485627107052
292,ViT-B-16-SigLIP,webli,isotonic,17,river,river,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--17--river--indomain,0.7538853161843515,0.7848837209302325,0.3745541022592152,0.507110276361685,0.185307505833411,0.14796955676686097,0.16689241117660727
293,ViT-B-16-SigLIP,webli,siglip,17,river,river,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--17--river--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
294,ViT-B-16-SigLIP,webli,sigmoid,18,schoolhouse,schoolhouse,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--18--schoolhouse--indomain,0.7540192926045016,0.7831821929101401,0.37653586999603644,0.5085653104925053,0.18807946332628894,0.15683758356433367,0.16933546456333212
295,ViT-B-16-SigLIP,webli,isotonic,18,schoolhouse,schoolhouse,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--18--schoolhouse--indomain,0.7647374062165059,0.7768953068592058,0.42647641696393185,0.5506653019447287,0.1857433324191137,0.15097655442149768,0.16673483406188563
296,ViT-B-16-SigLIP,webli,siglip,18,schoolhouse,schoolhouse,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--18--schoolhouse--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
297,ViT-B-16-SigLIP,webli,sigmoid,19,viaduct,viaduct,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--19--viaduct--indomain,0.7166398713826366,0.8008849557522124,0.21521997621878716,0.3392689784442362,0.22739146218504905,0.21127126448624428,0.23050971815637836
298,ViT-B-16-SigLIP,webli,isotonic,19,viaduct,viaduct,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--19--viaduct--indomain,0.7256162915326902,0.808041504539559,0.24692826000792706,0.3782635094110504,0.22496174540800518,0.20501045759602576,0.229662534231458
299,ViT-B-16-SigLIP,webli,siglip,19,viaduct,viaduct,4,church-outdoor,outdoor church,xfer,eval--04--church-outdoor--xfer--19--viaduct--indomain,0.7903269024651661,0.6893280632411067,0.69124058660325,0.6902830001979022,0.16545108079059886,0.10922658867239975,0.1164301608462225
300,ViT-B-16-SigLIP,webli,sigmoid,0,airfield,airfield,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--00--airfield--indomain,0.9625796178343949,0.9580936729663106,0.928343949044586,0.94298422968055,0.02912120554574156,0.015558247953199114,0.015577647904772614
301,ViT-B-16-SigLIP,webli,isotonic,0,airfield,airfield,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--00--airfield--indomain,0.9625796178343949,0.955846279640229,0.9307324840764332,0.9431222267043162,0.029940907919705897,0.020068417730633125,0.02097768609409172
302,ViT-B-16-SigLIP,webli,siglip,0,airfield,airfield,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--00--airfield--indomain,0.9593949044585988,0.9187547456340167,0.9633757961783439,0.9405363389040031,0.030387693205037744,0.021931916676158014,0.02185561033732041
303,ViT-B-16-SigLIP,webli,sigmoid,1,stadium-baseball,baseball stadium,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--01--stadium-baseball--indomain,0.9625796178343949,0.9372549019607843,0.9514331210191083,0.9442907941525089,0.028015227851195815,0.01329175855703759,0.012829896090713337
304,ViT-B-16-SigLIP,webli,isotonic,1,stadium-baseball,baseball stadium,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--01--stadium-baseball--indomain,0.9591295116772823,0.9124251497005988,0.9705414012738853,0.9405864197530864,0.02890957473558855,0.014318304182337283,0.013790001756387551
305,ViT-B-16-SigLIP,webli,siglip,1,stadium-baseball,baseball stadium,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--01--stadium-baseball--indomain,0.9593949044585988,0.9187547456340167,0.9633757961783439,0.9405363389040031,0.030387693205037744,0.021931916676158014,0.02185561033732041
306,ViT-B-16-SigLIP,webli,sigmoid,2,beach,beach,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--02--beach--indomain,0.9601910828025477,0.9647058823529412,0.9140127388535032,0.9386753883892068,0.03103474078574472,0.021090517801172704,0.021311100674242967
307,ViT-B-16-SigLIP,webli,isotonic,2,beach,beach,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--02--beach--indomain,0.9595276008492569,0.9646315789473684,0.9120222929936306,0.9375895232248823,0.031110834554417516,0.021518095702173855,0.021547607643903736
308,ViT-B-16-SigLIP,webli,siglip,2,beach,beach,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--02--beach--indomain,0.9593949044585988,0.9187547456340167,0.9633757961783439,0.9405363389040031,0.030387693205037744,0.021931916676158014,0.02185561033732041
309,ViT-B-16-SigLIP,webli,sigmoid,3,bridge,bridge,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--03--bridge--indomain,0.9413481953290871,0.9773985239852399,0.8435509554140127,0.9055555555555556,0.04234542856455966,0.05403193424727624,0.05400747439865513
310,ViT-B-16-SigLIP,webli,isotonic,3,bridge,bridge,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--03--bridge--indomain,0.9469214437367304,0.9743935309973046,0.8634554140127388,0.9155761924862811,0.03948385844123495,0.05149862189204733,0.05197367467089495
311,ViT-B-16-SigLIP,webli,siglip,3,bridge,bridge,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--03--bridge--indomain,0.9593949044585988,0.9187547456340167,0.9633757961783439,0.9405363389040031,0.030387693205037744,0.021931916676158014,0.02185561033732041
312,ViT-B-16-SigLIP,webli,sigmoid,4,church-outdoor,outdoor church,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--04--church-outdoor--indomain,0.9632430997876857,0.9439809296781884,0.945859872611465,0.9449194670908729,0.03380120970882787,0.06443409782098027,0.06514137449266855
313,ViT-B-16-SigLIP,webli,isotonic,4,church-outdoor,outdoor church,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--04--church-outdoor--indomain,0.960323779193206,0.9260685406237967,0.9574044585987261,0.9414758269720102,0.03986755847498528,0.08379924982421517,0.08577530317746535
314,ViT-B-16-SigLIP,webli,siglip,4,church-outdoor,outdoor church,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--04--church-outdoor--indomain,0.9593949044585988,0.9187547456340167,0.9633757961783439,0.9405363389040031,0.030387693205037744,0.021931916676158014,0.02185561033732041
315,ViT-B-16-SigLIP,webli,sigmoid,5,desert-sand,sand desert,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--05--desert-sand--indomain,0.9637738853503185,0.9490573606097071,0.9418789808917197,0.9454545454545454,0.027815694489670802,0.009818871530275641,0.00827651346007633
316,ViT-B-16-SigLIP,webli,isotonic,5,desert-sand,sand desert,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--05--desert-sand--indomain,0.9612526539278131,0.9319066147859922,0.9534235668789809,0.9425423061786699,0.027866465565269186,0.006888805513886171,0.006490445500352866
317,ViT-B-16-SigLIP,webli,siglip,5,desert-sand,sand desert,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--05--desert-sand--indomain,0.9593949044585988,0.9187547456340167,0.9633757961783439,0.9405363389040031,0.030387693205037744,0.021931916676158014,0.02185561033732041
318,ViT-B-16-SigLIP,webli,sigmoid,6,farm,farm,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--06--farm--indomain,0.9571390658174098,0.9675352413498505,0.901671974522293,0.9334432309911395,0.03316128698961062,0.03489128348585755,0.03600499472743374
319,ViT-B-16-SigLIP,webli,isotonic,6,farm,farm,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--06--farm--indomain,0.9601910828025477,0.9647058823529412,0.9140127388535032,0.9386753883892068,0.0326940264061292,0.034635574328592836,0.03497184661567608
320,ViT-B-16-SigLIP,webli,siglip,6,farm,farm,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--06--farm--indomain,0.9593949044585988,0.9187547456340167,0.9633757961783439,0.9405363389040031,0.030387693205037744,0.021931916676158014,0.02185561033732041
321,ViT-B-16-SigLIP,webli,sigmoid,7,forest-broadleaf,broadleaf forest,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--07--forest-broadleaf--indomain,0.9592622080679406,0.9646017699115044,0.9112261146496815,0.9371545547594677,0.03136980542812385,0.02634860963010067,0.026402455865876563
322,ViT-B-16-SigLIP,webli,isotonic,7,forest-broadleaf,broadleaf forest,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--07--forest-broadleaf--indomain,0.958864118895966,0.9665254237288136,0.9080414012738853,0.9363711001642037,0.03182405784237017,0.024730215192376292,0.024831304387019984
323,ViT-B-16-SigLIP,webli,siglip,7,forest-broadleaf,broadleaf forest,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--07--forest-broadleaf--indomain,0.9593949044585988,0.9187547456340167,0.9633757961783439,0.9405363389040031,0.030387693205037744,0.021931916676158014,0.02185561033732041
324,ViT-B-16-SigLIP,webli,sigmoid,8,industrial_area,industrial area,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--08--industrial_area--indomain,0.9615180467091295,0.9629166666666666,0.919984076433121,0.9409609120521173,0.030070161714569953,0.028164477516874932,0.02796103368680077
325,ViT-B-16-SigLIP,webli,isotonic,8,industrial_area,industrial area,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--08--industrial_area--indomain,0.9617834394904459,0.9587458745874587,0.9251592356687898,0.9416531604538088,0.03007080392785965,0.027086796197399322,0.027176186852972455
326,ViT-B-16-SigLIP,webli,siglip,8,industrial_area,industrial area,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--08--industrial_area--indomain,0.9593949044585988,0.9187547456340167,0.9633757961783439,0.9405363389040031,0.030387693205037744,0.021931916676158014,0.02185561033732041
327,ViT-B-16-SigLIP,webli,sigmoid,9,field-cultivated,cultivated field,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--09--field-cultivated--indomain,0.9591295116772823,0.9653716216216216,0.910031847133758,0.9368852459016394,0.031914879582798206,0.03184686533909519,0.03227081439506506
328,ViT-B-16-SigLIP,webli,isotonic,9,field-cultivated,cultivated field,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--09--field-cultivated--indomain,0.9601910828025477,0.9647058823529412,0.9140127388535032,0.9386753883892068,0.03163811941149435,0.030793057293545062,0.032188439463475514
329,ViT-B-16-SigLIP,webli,siglip,9,field-cultivated,cultivated field,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--09--field-cultivated--indomain,0.9593949044585988,0.9187547456340167,0.9633757961783439,0.9405363389040031,0.030387693205037744,0.021931916676158014,0.02185561033732041
330,ViT-B-16-SigLIP,webli,sigmoid,10,residential_neighborhood,residential neighborhood,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--10--residential_neighborhood--indomain,0.9599256900212314,0.925,0.9574044585987261,0.940923317683881,0.02972054700259197,0.026158288988197068,0.026022856303400576
331,ViT-B-16-SigLIP,webli,isotonic,10,residential_neighborhood,residential neighborhood,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--10--residential_neighborhood--indomain,0.9597929936305732,0.9223709369024856,0.9601910828025477,0.9409011117612639,0.029660101168486247,0.02640624835406918,0.026803912890803378
