,model_name,provider,calibration_method,train_class_id,train_class_name,train_class_name_clean,test_class_id,test_class_name,test_class_name_clean,test_class_domain,slug,accuracy,precision,recall,f1,brier_score,sm_ece,binned_ece
209,ViT-B-32-quickgelu,openai,isotonic,4,church-outdoor,outdoor church,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--04--church-outdoor--indomain,0.9476984656437625,0.9026345933562429,0.9452219112355058,0.9234375,0.04682764000678712,0.07661557365938529,0.07797055925994992
210,ViT-B-32-quickgelu,openai,sigmoid,5,desert-sand,sand desert,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--05--desert-sand--indomain,0.9510340226817878,0.9323338735818476,0.9200319872051179,0.9261420809015899,0.038011437831484654,0.011687252069256329,0.009468817912654083
211,ViT-B-32-quickgelu,openai,isotonic,5,desert-sand,sand desert,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--05--desert-sand--indomain,0.9490326884589726,0.9361877315767806,0.9092363054778089,0.9225152129817444,0.038159457291815996,0.01047121568080128,0.010329977927010027
212,ViT-B-32-quickgelu,openai,sigmoid,6,farm,farm,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--06--farm--indomain,0.9476984656437625,0.9466327827191868,0.8936425429828069,0.9193747429041547,0.0415800519415814,0.04633882643077026,0.0477366793992214
213,ViT-B-32-quickgelu,openai,isotonic,6,farm,farm,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--06--farm--indomain,0.9496997998665777,0.9345335515548282,0.913234706117553,0.9237613751263903,0.04169230692400841,0.041522851562563245,0.04197241701744287
214,ViT-B-32-quickgelu,openai,sigmoid,7,forest-broadleaf,broadleaf forest,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--07--forest-broadleaf--indomain,0.9505003335557038,0.9301292407108239,0.9208316673330668,0.9254571026722925,0.038300387667475476,0.016455658778684806,0.01508036126053498
215,ViT-B-32-quickgelu,openai,isotonic,7,forest-broadleaf,broadleaf forest,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--07--forest-broadleaf--indomain,0.9505003335557038,0.9301292407108239,0.9208316673330668,0.9254571026722925,0.03834267943148172,0.01687876118417383,0.016270769920400167
216,ViT-B-32-quickgelu,openai,sigmoid,8,industrial_area,industrial area,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--08--industrial_area--indomain,0.9490326884589726,0.9067178502879079,0.944422231107557,0.9251860556208382,0.043920217471381064,0.05312744956989241,0.05401356816130272
217,ViT-B-32-quickgelu,openai,isotonic,8,industrial_area,industrial area,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--08--industrial_area--indomain,0.9492995330220146,0.9102514506769825,0.9408236705317873,0.9252850963429021,0.04415256684094549,0.05068500913725206,0.053024765052674235
218,ViT-B-32-quickgelu,openai,sigmoid,9,field-cultivated,cultivated field,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--09--field-cultivated--indomain,0.9455637091394263,0.9504950495049505,0.8828468612554978,0.9154228855721394,0.04051765173406694,0.02668155136150106,0.026209827141066733
